Município;Total;UF;Data
LAGOA GRANDE;9;PE;02/03/2021
LAJEDO;14;PE;02/03/2021
LIMOEIRO;77;PE;02/03/2021
MACAPARANA;20;PE;02/03/2021
MACHADOS;2;PE;02/03/2021
MANARI;1;PE;02/03/2021
MARAIAL;5;PE;02/03/2021
MIRANDIBA;21;PE;02/03/2021
MOREILANDIA;5;PE;02/03/2021
MORENO;92;PE;02/03/2021
NAZARE DA MATA;54;PE;02/03/2021
OLINDA;996;PE;02/03/2021
OROBO;4;PE;02/03/2021
OROCO;27;PE;02/03/2021
OURICURI;51;PE;02/03/2021
PALMARES;46;PE;02/03/2021
PALMEIRINA;8;PE;02/03/2021
PANELAS;1;PE;02/03/2021
PARANATAMA;3;PE;02/03/2021
PARNAMIRIM;28;PE;02/03/2021
PASSIRA;9;PE;02/03/2021
PAUDALHO;53;PE;02/03/2021
PAULISTA;1043;PE;02/03/2021
PEDRA;8;PE;02/03/2021
PESQUEIRA;45;PE;02/03/2021
PETROLANDIA;63;PE;02/03/2021
PETROLINA;750;PE;02/03/2021
POCAO;2;PE;02/03/2021
POMBOS;18;PE;02/03/2021
PRIMAVERA;6;PE;02/03/2021
QUIPAPA;10;PE;02/03/2021
QUIXABA;3;PE;02/03/2021
RECIFE;4143;PE;02/03/2021
RIACHO DAS ALMAS;11;PE;02/03/2021
RIBEIRAO;37;PE;02/03/2021
RIO FORMOSO;36;PE;02/03/2021
SAIRE;9;PE;02/03/2021
SALGUEIRO;152;PE;02/03/2021
SALOA;2;PE;02/03/2021
SANHARO;18;PE;02/03/2021
SANTA CRUZ;1;PE;02/03/2021
SANTA CRUZ DA BAIXA VERDE;15;PE;02/03/2021
SANTA CRUZ DO CAPIBARIBE;39;PE;02/03/2021
SANTA FILOMENA;4;PE;02/03/2021
SANTA MARIA DA BOA VISTA;28;PE;02/03/2021
SANTA MARIA DO CAMBUCA;4;PE;02/03/2021
SANTA TEREZINHA;13;PE;02/03/2021
SAO BENEDITO DO SUL;2;PE;02/03/2021
SAO BENTO DO UNA;43;PE;02/03/2021
SAO CAITANO;17;PE;02/03/2021
SAO JOAO;12;PE;02/03/2021
SAO JOAQUIM DO MONTE;5;PE;02/03/2021
SAO JOSE DA COROA GRANDE;53;PE;02/03/2021
SAO JOSE DO BELMONTE;63;PE;02/03/2021
SAO JOSE DO EGITO;30;PE;02/03/2021
SAO LOURENCO DA MATA;188;PE;02/03/2021
SAO VICENTE FERRER;3;PE;02/03/2021
SERRA TALHADA;134;PE;02/03/2021
SERRITA;6;PE;02/03/2021
SERTANIA;30;PE;02/03/2021
SIRINHAEM;35;PE;02/03/2021
SOLIDAO;1;PE;02/03/2021
SURUBIM;70;PE;02/03/2021
TABIRA;32;PE;02/03/2021
TACAIMBO;3;PE;02/03/2021
TACARATU;6;PE;02/03/2021
TAMANDARE;22;PE;02/03/2021
TAQUARITINGA DO NORTE;11;PE;02/03/2021
TEREZINHA;6;PE;02/03/2021
TERRA NOVA;1;PE;02/03/2021
TIMBAUBA;38;PE;02/03/2021
TORITAMA;12;PE;02/03/2021
TRACUNHAEM;14;PE;02/03/2021
TRINDADE;14;PE;02/03/2021
TRIUNFO;26;PE;02/03/2021
TUPANATINGA;8;PE;02/03/2021
TUPARETAMA;7;PE;02/03/2021
VENTUROSA;23;PE;02/03/2021
VERDEJANTE;9;PE;02/03/2021
VERTENTE DO LERIO;4;PE;02/03/2021
VERTENTES;17;PE;02/03/2021
VICENCIA;18;PE;02/03/2021
VITORIA DE SANTO ANTAO;118;PE;02/03/2021
XEXEU;6;PE;02/03/2021
ABAIRA;2;BA;03/03/2021
ABARE;3;BA;03/03/2021
ACAJUTIBA;8;BA;03/03/2021
ADUSTINA;3;BA;03/03/2021
AGUA FRIA;8;BA;03/03/2021
AIQUARA;6;BA;03/03/2021
ALAGOINHAS;417;BA;03/03/2021
ALCOBACA;9;BA;03/03/2021
ALMADINA;1;BA;03/03/2021
AMARGOSA;16;BA;03/03/2021
AMELIA RODRIGUES;22;BA;03/03/2021
AMERICA DOURADA;24;BA;03/03/2021
ANAGE;3;BA;03/03/2021
ANDARAI;5;BA;03/03/2021
ANDORINHA;13;BA;03/03/2021
ANGICAL;1;BA;03/03/2021
ANGUERA;7;BA;03/03/2021
ANTAS;5;BA;03/03/2021
ANTONIO CARDOSO;1;BA;03/03/2021
ANTONIO GONCALVES;4;BA;03/03/2021
APORA;8;BA;03/03/2021
APUAREMA;1;BA;03/03/2021
ARACAS;16;BA;03/03/2021
ARACATU;3;BA;03/03/2021
ARACI;23;BA;03/03/2021
ARAMARI;11;BA;03/03/2021
ARATACA;2;BA;03/03/2021
ARATUIPE;4;BA;03/03/2021
AURELINO LEAL;7;BA;03/03/2021
BAIANOPOLIS;24;BA;03/03/2021
BAIXA GRANDE;12;BA;03/03/2021
BANZAE;5;BA;03/03/2021
BARRA;32;BA;03/03/2021
BARRA DA ESTIVA;15;BA;03/03/2021
BARRA DO CHOCA;10;BA;03/03/2021
BARRA DO MENDES;2;BA;03/03/2021
BARRA DO ROCHA;1;BA;03/03/2021
BARREIRAS;286;BA;03/03/2021
BARRO ALTO;1;BA;03/03/2021
BARRO PRETO;6;BA;03/03/2021
BARROCAS;29;BA;03/03/2021
BELMONTE;11;BA;03/03/2021
BELO CAMPO;1;BA;03/03/2021
BIRITINGA;2;BA;03/03/2021
BOA NOVA;1;BA;03/03/2021
BOA VISTA DO TUPIM;4;BA;03/03/2021
BOM JESUS DA LAPA;74;BA;03/03/2021
BOM JESUS DA SERRA;9;BA;03/03/2021
BONINAL;1;BA;03/03/2021
BONITO;6;BA;03/03/2021
BOQUIRA;6;BA;03/03/2021
BOTUPORA;9;BA;03/03/2021
BREJOES;11;BA;03/03/2021
BREJOLANDIA;1;BA;03/03/2021
BROTAS DE MACAUBAS;1;BA;03/03/2021
BRUMADO;65;BA;03/03/2021
BUERAREMA;17;BA;03/03/2021
BURITIRAMA;3;BA;03/03/2021
CABACEIRAS DO PARAGUACU;3;BA;03/03/2021
CACHOEIRA;33;BA;03/03/2021
CACULE;11;BA;03/03/2021
CAEM;8;BA;03/03/2021
CAETANOS;3;BA;03/03/2021
CAETITE;36;BA;03/03/2021
CAFARNAUM;17;BA;03/03/2021
CAIRU;6;BA;03/03/2021
CALDEIRAO GRANDE;3;BA;03/03/2021
CAMACAN;14;BA;03/03/2021
CAMACARI;884;BA;03/03/2021
CAMAMU;11;BA;03/03/2021
CAMPO ALEGRE DE LOURDES;33;BA;03/03/2021
CAMPO FORMOSO;55;BA;03/03/2021
CANAPOLIS;1;BA;03/03/2021
CANARANA;6;BA;03/03/2021
CANAVIEIRAS;21;BA;03/03/2021
CANDEAL;4;BA;03/03/2021
CANDEIAS;200;BA;03/03/2021
CANDIBA;5;BA;03/03/2021
CANDIDO SALES;4;BA;03/03/2021
CANSANCAO;2;BA;03/03/2021
CANUDOS;20;BA;03/03/2021
CAPELA DO ALTO ALEGRE;6;BA;03/03/2021
CAPIM GROSSO;16;BA;03/03/2021
CARAVELAS;18;BA;03/03/2021
CARDEAL DA SILVA;8;BA;03/03/2021
CARINHANHA;23;BA;03/03/2021
CASA NOVA;39;BA;03/03/2021
CASTRO ALVES;17;BA;03/03/2021
CATU;124;BA;03/03/2021
CATURAMA;1;BA;03/03/2021
CENTRAL;12;BA;03/03/2021
CHORROCHO;20;BA;03/03/2021
CICERO DANTAS;16;BA;03/03/2021
CIPO;17;BA;03/03/2021
COARACI;11;BA;03/03/2021
COCOS;7;BA;03/03/2021
CONCEICAO DA FEIRA;11;BA;03/03/2021
CONCEICAO DO ALMEIDA;9;BA;03/03/2021
CONCEICAO DO COITE;29;BA;03/03/2021
CONCEICAO DO JACUIPE;30;BA;03/03/2021
CONDE;27;BA;03/03/2021
CONTENDAS DO SINCORA;6;BA;03/03/2021
CORACAO DE MARIA;10;BA;03/03/2021
CORDEIROS;3;BA;03/03/2021
CORIBE;6;BA;03/03/2021
CORONEL JOAO SA;12;BA;03/03/2021
CORRENTINA;58;BA;03/03/2021
CRAVOLANDIA;4;BA;03/03/2021
CRISOPOLIS;13;BA;03/03/2021
CRISTOPOLIS;4;BA;03/03/2021
CRUZ DAS ALMAS;65;BA;03/03/2021
CURACA;18;BA;03/03/2021
DARIO MEIRA;2;BA;03/03/2021
DIAS D'AVILA;215;BA;03/03/2021
DOM BASILIO;3;BA;03/03/2021
ELISIO MEDRADO;2;BA;03/03/2021
ENCRUZILHADA;24;BA;03/03/2021
ENTRE RIOS;66;BA;03/03/2021
ERICO CARDOSO;3;BA;03/03/2021
ESPLANADA;24;BA;03/03/2021
EUCLIDES DA CUNHA;105;BA;03/03/2021
EUNAPOLIS;161;BA;03/03/2021
FATIMA;10;BA;03/03/2021
FEIRA DE SANTANA;1051;BA;03/03/2021
FILADELFIA;14;BA;03/03/2021
FIRMINO ALVES;3;BA;03/03/2021
FLORESTA AZUL;1;BA;03/03/2021
FORMOSA DO RIO PRETO;9;BA;03/03/2021
GANDU;17;BA;03/03/2021
GENTIO DO OURO;9;BA;03/03/2021
GLORIA;6;BA;03/03/2021
GONGOGI;2;BA;03/03/2021
GOVERNADOR MANGABEIRA;22;BA;03/03/2021
GUANAMBI;78;BA;03/03/2021
GUARATINGA;8;BA;03/03/2021
HELIOPOLIS;3;BA;03/03/2021
IACU;12;BA;03/03/2021
IBIASSUCE;1;BA;03/03/2021
IBICARAI;20;BA;03/03/2021
IBICOARA;5;BA;03/03/2021
IBICUI;5;BA;03/03/2021
IBIPEBA;3;BA;03/03/2021
IBIPITANGA;2;BA;03/03/2021
IBIRAPITANGA;15;BA;03/03/2021
IBIRAPUA;3;BA;03/03/2021
IBIRATAIA;10;BA;03/03/2021
IBITIARA;3;BA;03/03/2021
IBITITA;19;BA;03/03/2021
IBOTIRAMA;29;BA;03/03/2021
ICHU;2;BA;03/03/2021
IGAPORA;12;BA;03/03/2021
IGUAI;8;BA;03/03/2021
ILHEUS;397;BA;03/03/2021
INHAMBUPE;14;BA;03/03/2021
IPECAETA;5;BA;03/03/2021
IPIAU;57;BA;03/03/2021
IPIRA;37;BA;03/03/2021
IPUPIARA;2;BA;03/03/2021
IRAMAIA;4;BA;03/03/2021
IRAQUARA;5;BA;03/03/2021
IRARA;27;BA;03/03/2021
IRECE;145;BA;03/03/2021
ITABELA;11;BA;03/03/2021
ITABERABA;77;BA;03/03/2021
ITABUNA;371;BA;03/03/2021
ITACARE;2;BA;03/03/2021
ITAETE;7;BA;03/03/2021
ITAGI;4;BA;03/03/2021
ITAGIBA;8;BA;03/03/2021
ITAGIMIRIM;10;BA;03/03/2021
ITAGUACU DA BAHIA;6;BA;03/03/2021
ITAJUIPE;16;BA;03/03/2021
ITAMARAJU;37;BA;03/03/2021
ITAMARI;2;BA;03/03/2021
ITAMBE;28;BA;03/03/2021
ITANAGRA;2;BA;03/03/2021
ITANHEM;9;BA;03/03/2021
ITAPARICA;15;BA;03/03/2021
ITAPE;1;BA;03/03/2021
ITAPEBI;11;BA;03/03/2021
ITAPETINGA;77;BA;03/03/2021
ITAPICURU;3;BA;03/03/2021
ITAPITANGA;1;BA;03/03/2021
ITAQUARA;7;BA;03/03/2021
ITARANTIM;1;BA;03/03/2021
ITATIM;19;BA;03/03/2021
ITIRUCU;4;BA;03/03/2021
ITIUBA;13;BA;03/03/2021
ITORORO;15;BA;03/03/2021
ITUACU;6;BA;03/03/2021
ITUBERA;15;BA;03/03/2021
JABORANDI;8;BA;03/03/2021
JACARACI;5;BA;03/03/2021
JACOBINA;183;BA;03/03/2021
JAGUAQUARA;16;BA;03/03/2021
JAGUARARI;123;BA;03/03/2021
JAGUARIPE;3;BA;03/03/2021
JANDAIRA;14;BA;03/03/2021
JEQUIE;271;BA;03/03/2021
JEREMOABO;42;BA;03/03/2021
JIQUIRICA;4;BA;03/03/2021
JITAUNA;5;BA;03/03/2021
JOAO DOURADO;23;BA;03/03/2021
JUAZEIRO;398;BA;03/03/2021
JUSSARA;8;BA;03/03/2021
JUSSARI;7;BA;03/03/2021
LAFAIETE COUTINHO;1;BA;03/03/2021
LAGEDO DO TABOCAL;13;BA;03/03/2021
LAGOA REAL;12;BA;03/03/2021
LAJE;7;BA;03/03/2021
LAJEDAO;5;BA;03/03/2021
LAMARAO;6;BA;03/03/2021
LAPAO;17;BA;03/03/2021
LAURO DE FREITAS;489;BA;03/03/2021
LENCOIS;4;BA;03/03/2021
LICINIO DE ALMEIDA;10;BA;03/03/2021
LIVRAMENTO DE NOSSA SENHORA;31;BA;03/03/2021
LUIS EDUARDO MAGALHAES;178;BA;03/03/2021
MACAJUBA;3;BA;03/03/2021
MACARANI;18;BA;03/03/2021
MACAUBAS;12;BA;03/03/2021
MACURURE;2;BA;03/03/2021
MADRE DE DEUS;57;BA;03/03/2021
MAIQUINIQUE;2;BA;03/03/2021
MAIRI;4;BA;03/03/2021
MALHADA DE PEDRAS;2;BA;03/03/2021
MANOEL VITORINO;12;BA;03/03/2021
MANSIDAO;2;BA;03/03/2021
MARACAS;32;BA;03/03/2021
MARAGOGIPE;24;BA;03/03/2021
MARAU;4;BA;03/03/2021
MARCIONILIO SOUZA;6;BA;03/03/2021
MASCOTE;10;BA;03/03/2021
MATA DE SAO JOAO;87;BA;03/03/2021
MATINA;3;BA;03/03/2021
MEDEIROS NETO;11;BA;03/03/2021
MIGUEL CALMON;10;BA;03/03/2021
MILAGRES;3;BA;03/03/2021
MIRANGABA;2;BA;03/03/2021
MIRANTE;3;BA;03/03/2021
MONTE SANTO;16;BA;03/03/2021
MORPARA;8;BA;03/03/2021
MORRO DO CHAPEU;20;BA;03/03/2021
MORTUGABA;1;BA;03/03/2021
MUCUGE;6;BA;03/03/2021
MUCURI;35;BA;03/03/2021
MULUNGU DO MORRO;3;BA;03/03/2021
MUNDO NOVO;4;BA;03/03/2021
MUNIZ FERREIRA;4;BA;03/03/2021
MURITIBA;35;BA;03/03/2021
MUTUIPE;9;BA;03/03/2021
NAZARE;41;BA;03/03/2021
NILO PECANHA;1;BA;03/03/2021
NORDESTINA;7;BA;03/03/2021
NOVA CANAA;2;BA;03/03/2021
NOVA FATIMA;7;BA;03/03/2021
NOVA ITARANA;1;BA;03/03/2021
NOVA REDENCAO;2;BA;03/03/2021
NOVA SOURE;19;BA;03/03/2021
NOVA VICOSA;29;BA;03/03/2021
NOVO TRIUNFO;3;BA;03/03/2021
OLINDINA;13;BA;03/03/2021
OLIVEIRA DOS BREJINHOS;4;BA;03/03/2021
OURICANGAS;10;BA;03/03/2021
OUROLANDIA;6;BA;03/03/2021
PALMAS DE MONTE ALTO;7;BA;03/03/2021
PALMEIRAS;6;BA;03/03/2021
PARAMIRIM;7;BA;03/03/2021
PARATINGA;8;BA;03/03/2021
PARIPIRANGA;10;BA;03/03/2021
PAU BRASIL;6;BA;03/03/2021
PAULO AFONSO;235;BA;03/03/2021
PE DE SERRA;4;BA;03/03/2021
PEDRAO;1;BA;03/03/2021
PEDRO ALEXANDRE;19;BA;03/03/2021
PIATA;8;BA;03/03/2021
PILAO ARCADO;30;BA;03/03/2021
PINDAI;3;BA;03/03/2021
PINDOBACU;12;BA;03/03/2021
PINTADAS;2;BA;03/03/2021
PIRIPA;2;BA;03/03/2021
PIRITIBA;16;BA;03/03/2021
PLANALTINO;1;BA;03/03/2021
PLANALTO;10;BA;03/03/2021
POCOES;54;BA;03/03/2021
POJUCA;136;BA;03/03/2021
PONTO NOVO;6;BA;03/03/2021
PORTO SEGURO;161;BA;03/03/2021
POTIRAGUA;4;BA;03/03/2021
PRADO;10;BA;03/03/2021
PRESIDENTE DUTRA;8;BA;03/03/2021
PRESIDENTE TANCREDO NEVES;17;BA;03/03/2021
QUEIMADAS;12;BA;03/03/2021
QUIJINGUE;24;BA;03/03/2021
QUIXABEIRA;4;BA;03/03/2021
RAFAEL JAMBEIRO;3;BA;03/03/2021
REMANSO;23;BA;03/03/2021
RETIROLANDIA;5;BA;03/03/2021
RIACHAO DAS NEVES;11;BA;03/03/2021
RIACHAO DO JACUIPE;36;BA;03/03/2021
RIACHO DE SANTANA;6;BA;03/03/2021
RIBEIRA DO AMPARO;2;BA;03/03/2021
RIBEIRA DO POMBAL;65;BA;03/03/2021
RIBEIRAO DO LARGO;5;BA;03/03/2021
RIO DE CONTAS;18;BA;03/03/2021
RIO DO ANTONIO;3;BA;03/03/2021
RIO DO PIRES;1;BA;03/03/2021
RIO REAL;46;BA;03/03/2021
RODELAS;5;BA;03/03/2021
RUY BARBOSA;11;BA;03/03/2021
SALINAS DA MARGARIDA;11;BA;03/03/2021
SALVADOR;6445;BA;03/03/2021
SANTA BARBARA;6;BA;03/03/2021
SANTA BRIGIDA;6;BA;03/03/2021
SANTA CRUZ CABRALIA;20;BA;03/03/2021
SANTA CRUZ DA VITORIA;1;BA;03/03/2021
SANTA INES;2;BA;03/03/2021
SANTA LUZIA;3;BA;03/03/2021
SANTA MARIA DA VITORIA;64;BA;03/03/2021
SANTA RITA DE CASSIA;13;BA;03/03/2021
SANTA TERESINHA;6;BA;03/03/2021
SANTALUZ;25;BA;03/03/2021
SANTANA;10;BA;03/03/2021
SANTANOPOLIS;6;BA;03/03/2021
SANTO AMARO;53;BA;03/03/2021
SANTO ANTONIO DE JESUS;125;BA;03/03/2021
SANTO ESTEVAO;37;BA;03/03/2021
SAO DESIDERIO;26;BA;03/03/2021
SAO DOMINGOS;5;BA;03/03/2021
SAO FELIPE;7;BA;03/03/2021
SAO FELIX;17;BA;03/03/2021
SAO FELIX DO CORIBE;13;BA;03/03/2021
SAO FRANCISCO DO CONDE;87;BA;03/03/2021
SAO GABRIEL;31;BA;03/03/2021
SAO GONCALO DOS CAMPOS;29;BA;03/03/2021
SAO JOSE DA VITORIA;3;BA;03/03/2021
SAO JOSE DO JACUIPE;1;BA;03/03/2021
SAO MIGUEL DAS MATAS;5;BA;03/03/2021
SAO SEBASTIAO DO PASSE;82;BA;03/03/2021
SAPEACU;11;BA;03/03/2021
SATIRO DIAS;10;BA;03/03/2021
SAUBARA;10;BA;03/03/2021
SAUDE;5;BA;03/03/2021
SEABRA;31;BA;03/03/2021
SEBASTIAO LARANJEIRAS;2;BA;03/03/2021
SENHOR DO BONFIM;146;BA;03/03/2021
SENTO SE;35;BA;03/03/2021
SERRA DO RAMALHO;11;BA;03/03/2021
SERRA DOURADA;4;BA;03/03/2021
SERRA PRETA;6;BA;03/03/2021
SERRINHA;114;BA;03/03/2021
SERROLANDIA;5;BA;03/03/2021
SIMOES FILHO;261;BA;03/03/2021
SITIO DO MATO;6;BA;03/03/2021
SITIO DO QUINTO;10;BA;03/03/2021
SOBRADINHO;27;BA;03/03/2021
SOUTO SOARES;2;BA;03/03/2021
TABOCAS DO BREJO VELHO;2;BA;03/03/2021
TANHACU;8;BA;03/03/2021
TANQUE NOVO;21;BA;03/03/2021
TANQUINHO;4;BA;03/03/2021
TAPEROA;7;BA;03/03/2021
TAPIRAMUTA;3;BA;03/03/2021
TEIXEIRA DE FREITAS;180;BA;03/03/2021
TEODORO SAMPAIO;2;BA;03/03/2021
TEOFILANDIA;21;BA;03/03/2021
TEOLANDIA;4;BA;03/03/2021
TERRA NOVA;7;BA;03/03/2021
TUCANO;43;BA;03/03/2021
UAUA;15;BA;03/03/2021
UBAIRA;6;BA;03/03/2021
UBAITABA;14;BA;03/03/2021
UBATA;9;BA;03/03/2021
UIBAI;12;BA;03/03/2021
UMBURANAS;13;BA;03/03/2021
UNA;5;BA;03/03/2021
URANDI;7;BA;03/03/2021
URUCUCA;16;BA;03/03/2021
UTINGA;11;BA;03/03/2021
VALENCA;91;BA;03/03/2021
VALENTE;22;BA;03/03/2021
VARZEA DA ROCA;4;BA;03/03/2021
VARZEA DO POCO;15;BA;03/03/2021
VARZEA NOVA;2;BA;03/03/2021
VERA CRUZ;51;BA;03/03/2021
VITORIA DA CONQUISTA;494;BA;03/03/2021
WAGNER;5;BA;03/03/2021
WANDERLEY;14;BA;03/03/2021
WENCESLAU GUIMARAES;5;BA;03/03/2021
XIQUE-XIQUE;25;BA;03/03/2021
AMPARO DE SAO FRANCISCO;9;SE;03/03/2021
AQUIDABA;12;SE;03/03/2021
ARACAJU;2114;SE;03/03/2021
ARAUA;10;SE;03/03/2021
AREIA BRANCA;14;SE;03/03/2021
BARRA DOS COQUEIROS;109;SE;03/03/2021
BOQUIM;19;SE;03/03/2021
BREJO GRANDE;6;SE;03/03/2021
CAMPO DO BRITO;17;SE;03/03/2021
CANHOBA;11;SE;03/03/2021
CANINDE DE SAO FRANCISCO;20;SE;03/03/2021
CAPELA;59;SE;03/03/2021
CARIRA;21;SE;03/03/2021
CARMOPOLIS;33;SE;03/03/2021
CEDRO DE SAO JOAO;13;SE;03/03/2021
CRISTINAPOLIS;14;SE;03/03/2021
CUMBE;3;SE;03/03/2021
DIVINA PASTORA;11;SE;03/03/2021
ESTANCIA;104;SE;03/03/2021
FEIRA NOVA;2;SE;03/03/2021
FREI PAULO;12;SE;03/03/2021
GARARU;6;SE;03/03/2021
GENERAL MAYNARD;6;SE;03/03/2021
GRACCHO CARDOSO;3;SE;03/03/2021
ILHA DAS FLORES;9;SE;03/03/2021
INDIAROBA;17;SE;03/03/2021
ITABAIANA;94;SE;03/03/2021
ITABAIANINHA;25;SE;03/03/2021
ITABI;14;SE;03/03/2021
ITAPORANGA D'AJUDA;33;SE;03/03/2021
JAPARATUBA;21;SE;03/03/2021
JAPOATA;3;SE;03/03/2021
LAGARTO;103;SE;03/03/2021
LARANJEIRAS;28;SE;03/03/2021
MACAMBIRA;4;SE;03/03/2021
MALHADA DOS BOIS;5;SE;03/03/2021
MALHADOR;9;SE;03/03/2021
MARUIM;12;SE;03/03/2021
MOITA BONITA;9;SE;03/03/2021
MONTE ALEGRE DE SERGIPE;13;SE;03/03/2021
MURIBECA;10;SE;03/03/2021
NEOPOLIS;18;SE;03/03/2021
NOSSA SENHORA APARECIDA;5;SE;03/03/2021
NOSSA SENHORA DA GLORIA;72;SE;03/03/2021
NOSSA SENHORA DAS DORES;53;SE;03/03/2021
NOSSA SENHORA DE LOURDES;6;SE;03/03/2021
NOSSA SENHORA DO SOCORRO;318;SE;03/03/2021
PACATUBA;12;SE;03/03/2021
PEDRA MOLE;3;SE;03/03/2021
PEDRINHAS;8;SE;03/03/2021
PINHAO;6;SE;03/03/2021
PIRAMBU;10;SE;03/03/2021
POCO REDONDO;23;SE;03/03/2021
POCO VERDE;8;SE;03/03/2021
PORTO DA FOLHA;20;SE;03/03/2021
PROPRIA;62;SE;03/03/2021
RIACHAO DO DANTAS;19;SE;03/03/2021
RIACHUELO;14;SE;03/03/2021
RIBEIROPOLIS;10;SE;03/03/2021
ROSARIO DO CATETE;18;SE;03/03/2021
SALGADO;25;SE;03/03/2021
SANTA LUZIA DO ITANHY;10;SE;03/03/2021
SANTA ROSA DE LIMA;3;SE;03/03/2021
SANTANA DO SAO FRANCISCO;2;SE;03/03/2021
SANTO AMARO DAS BROTAS;15;SE;03/03/2021
SAO CRISTOVAO;236;SE;03/03/2021
SAO DOMINGOS;5;SE;03/03/2021
SAO FRANCISCO;6;SE;03/03/2021
SAO MIGUEL DO ALEIXO;3;SE;03/03/2021
SIMAO DIAS;36;SE;03/03/2021
SIRIRI;7;SE;03/03/2021
TELHA;1;SE;03/03/2021
TOBIAS BARRETO;55;SE;03/03/2021
TOMAR DO GERU;4;SE;03/03/2021
UMBAUBA;30;SE;03/03/2021
AGUA BRANCA;12;AL;03/03/2021
ANADIA;17;AL;03/03/2021
ARAPIRACA;271;AL;03/03/2021
ATALAIA;27;AL;03/03/2021
BARRA DE SANTO ANTONIO;7;AL;03/03/2021
BARRA DE SAO MIGUEL;9;AL;03/03/2021
BATALHA;13;AL;03/03/2021
BELEM;1;AL;03/03/2021
BELO MONTE;3;AL;03/03/2021
BOCA DA MATA;17;AL;03/03/2021
BRANQUINHA;1;AL;03/03/2021
CACIMBINHAS;3;AL;03/03/2021
CAJUEIRO;3;AL;03/03/2021
CAMPO ALEGRE;69;AL;03/03/2021
CAMPO GRANDE;3;AL;03/03/2021
CANAPI;11;AL;03/03/2021
CAPELA;8;AL;03/03/2021
CARNEIROS;4;AL;03/03/2021
CHA PRETA;2;AL;03/03/2021
COITE DO NOIA;1;AL;03/03/2021
COLONIA LEOPOLDINA;7;AL;03/03/2021
COQUEIRO SECO;7;AL;03/03/2021
CORURIPE;71;AL;03/03/2021
CRAIBAS;4;AL;03/03/2021
DELMIRO GOUVEIA;93;AL;03/03/2021
DOIS RIACHOS;1;AL;03/03/2021
ESTRELA DE ALAGOAS;5;AL;03/03/2021
FEIRA GRANDE;12;AL;03/03/2021
FELIZ DESERTO;1;AL;03/03/2021
GIRAU DO PONCIANO;3;AL;03/03/2021
IBATEGUARA;6;AL;03/03/2021
IGACI;7;AL;03/03/2021
IGREJA NOVA;14;AL;03/03/2021
INHAPI;3;AL;03/03/2021
JACARE DOS HOMENS;1;AL;03/03/2021
JACUIPE;2;AL;03/03/2021
JAPARATINGA;6;AL;03/03/2021
JARAMATAIA;1;AL;03/03/2021
JEQUIA DA PRAIA;6;AL;03/03/2021
JOAQUIM GOMES;8;AL;03/03/2021
JUNQUEIRO;17;AL;03/03/2021
LAGOA DA CANOA;5;AL;03/03/2021
LIMOEIRO DE ANADIA;3;AL;03/03/2021
MACEIO;1694;AL;03/03/2021
MAJOR ISIDORO;1;AL;03/03/2021
MAR VERMELHO;4;AL;03/03/2021
MARAGOGI;7;AL;03/03/2021
MARAVILHA;7;AL;03/03/2021
MARECHAL DEODORO;122;AL;03/03/2021
MARIBONDO;4;AL;03/03/2021
MATA GRANDE;43;AL;03/03/2021
MATRIZ DE CAMARAGIBE;12;AL;03/03/2021
MESSIAS;1;AL;03/03/2021
MURICI;12;AL;03/03/2021
NOVO LINO;5;AL;03/03/2021
OLHO D'AGUA DAS FLORES;16;AL;03/03/2021
OLHO D'AGUA DO CASADO;3;AL;03/03/2021
OLIVENCA;1;AL;03/03/2021
OURO BRANCO;5;AL;03/03/2021
PALMEIRA DOS INDIOS;57;AL;03/03/2021
PAO DE ACUCAR;10;AL;03/03/2021
PARICONHA;10;AL;03/03/2021
PARIPUEIRA;14;AL;03/03/2021
PAULO JACINTO;1;AL;03/03/2021
PENEDO;98;AL;03/03/2021
PIACABUCU;13;AL;03/03/2021
PILAR;48;AL;03/03/2021
PIRANHAS;19;AL;03/03/2021
POCO DAS TRINCHEIRAS;2;AL;03/03/2021
PORTO CALVO;18;AL;03/03/2021
PORTO DE PEDRAS;2;AL;03/03/2021
PORTO REAL DO COLEGIO;15;AL;03/03/2021
QUEBRANGULO;4;AL;03/03/2021
RIO LARGO;69;AL;03/03/2021
ROTEIRO;2;AL;03/03/2021
SANTA LUZIA DO NORTE;4;AL;03/03/2021
SANTANA DO IPANEMA;34;AL;03/03/2021
SANTANA DO MUNDAU;2;AL;03/03/2021
SAO BRAS;6;AL;03/03/2021
SAO JOSE DA LAJE;38;AL;03/03/2021
SAO JOSE DA TAPERA;10;AL;03/03/2021
SAO LUIS DO QUITUNDE;17;AL;03/03/2021
SAO MIGUEL DOS CAMPOS;69;AL;03/03/2021
SAO SEBASTIAO;10;AL;03/03/2021
SATUBA;36;AL;03/03/2021
SENADOR RUI PALMEIRA;1;AL;03/03/2021
TANQUE D'ARCA;2;AL;03/03/2021
TAQUARANA;17;AL;03/03/2021
TEOTONIO VILELA;34;AL;03/03/2021
TRAIPU;7;AL;03/03/2021
UNIAO DOS PALMARES;44;AL;03/03/2021
VICOSA;11;AL;03/03/2021
AGUA BRANCA;6;PB;03/03/2021
AGUIAR;2;PB;03/03/2021
ALAGOA GRANDE;26;PB;03/03/2021
ALAGOA NOVA;6;PB;03/03/2021
ALAGOINHA;7;PB;03/03/2021
