Município;Total;UF;Data
LAURO DE FREITAS;5;BA;12/09/2020
LUIS EDUARDO MAGALHAES;3;BA;12/09/2020
MADRE DE DEUS;1;BA;12/09/2020
MONTE SANTO;1;BA;12/09/2020
NORDESTINA;1;BA;12/09/2020
OUROLANDIA;1;BA;12/09/2020
PINTADAS;1;BA;12/09/2020
PIRITIBA;1;BA;12/09/2020
POCOES;1;BA;12/09/2020
POJUCA;1;BA;12/09/2020
QUEIMADAS;1;BA;12/09/2020
QUIJINGUE;1;BA;12/09/2020
SALVADOR;54;BA;12/09/2020
SANTALUZ;2;BA;12/09/2020
SANTANA;1;BA;12/09/2020
SANTO ANTONIO DE JESUS;1;BA;12/09/2020
SANTO ESTEVAO;1;BA;12/09/2020
SAO DOMINGOS;1;BA;12/09/2020
SAO FELIX DO CORIBE;1;BA;12/09/2020
SAO FRANCISCO DO CONDE;1;BA;12/09/2020
SERRA PRETA;1;BA;12/09/2020
SERRINHA;1;BA;12/09/2020
SOUTO SOARES;1;BA;12/09/2020
TEIXEIRA DE FREITAS;2;BA;12/09/2020
TUCANO;1;BA;12/09/2020
UTINGA;1;BA;12/09/2020
VITORIA DA CONQUISTA;3;BA;12/09/2020
ARACAJU;11;SE;12/09/2020
CANINDE DE SAO FRANCISCO;2;SE;12/09/2020
ESTANCIA;2;SE;12/09/2020
ITABAIANA;2;SE;12/09/2020
LAGARTO;1;SE;12/09/2020
NOSSA SENHORA DA GLORIA;1;SE;12/09/2020
NOSSA SENHORA DO SOCORRO;1;SE;12/09/2020
POCO VERDE;1;SE;12/09/2020
TOBIAS BARRETO;1;SE;12/09/2020
ALAGOINHAS;2;BA;13/09/2020
AMARGOSA;1;BA;13/09/2020
BARREIRAS;2;BA;13/09/2020
BOM JESUS DA LAPA;1;BA;13/09/2020
CAMACARI;10;BA;13/09/2020
CARAIBAS;1;BA;13/09/2020
COARACI;1;BA;13/09/2020
CONCEICAO DO COITE;1;BA;13/09/2020
DOM BASILIO;1;BA;13/09/2020
FEIRA DE SANTANA;6;BA;13/09/2020
ILHEUS;1;BA;13/09/2020
IRARA;1;BA;13/09/2020
JAGUAQUARA;1;BA;13/09/2020
JEQUIE;3;BA;13/09/2020
JUAZEIRO;4;BA;13/09/2020
LAURO DE FREITAS;4;BA;13/09/2020
LUIS EDUARDO MAGALHAES;1;BA;13/09/2020
MATA DE SAO JOAO;1;BA;13/09/2020
MONTE SANTO;1;BA;13/09/2020
MUCURI;3;BA;13/09/2020
PARIPIRANGA;1;BA;13/09/2020
PORTO SEGURO;1;BA;13/09/2020
SALVADOR;44;BA;13/09/2020
SAO DESIDERIO;1;BA;13/09/2020
SAO FRANCISCO DO CONDE;1;BA;13/09/2020
SAO GONCALO DOS CAMPOS;1;BA;13/09/2020
SAPEACU;1;BA;13/09/2020
SENHOR DO BONFIM;1;BA;13/09/2020
SENTO SE;2;BA;13/09/2020
SIMOES FILHO;2;BA;13/09/2020
SITIO DO QUINTO;1;BA;13/09/2020
TEIXEIRA DE FREITAS;3;BA;13/09/2020
VALENCA;1;BA;13/09/2020
VITORIA DA CONQUISTA;2;BA;13/09/2020
ARAQUARI;1;SE;13/09/2020
BALNEARIO CAMBORIU;2;SE;13/09/2020
BARRA VELHA;1;SE;13/09/2020
BLUMENAU;3;SE;13/09/2020
BRUSQUE;1;SE;13/09/2020
CAMPOS NOVOS;1;SE;13/09/2020
CANOINHAS;2;SE;13/09/2020
CAPINZAL;1;SE;13/09/2020
CHAPECO;4;SE;13/09/2020
CONCORDIA;1;SE;13/09/2020
CRICIUMA;2;SE;13/09/2020
CURITIBANOS;1;SE;13/09/2020
FLORIANOPOLIS;15;SE;13/09/2020
ICARA;2;SE;13/09/2020
IMBITUBA;1;SE;13/09/2020
INDAIAL;1;SE;13/09/2020
ITAIOPOLIS;1;SE;13/09/2020
ITAJAI;1;SE;13/09/2020
JAGUARUNA;1;SE;13/09/2020
JARAGUA DO SUL;2;SE;13/09/2020
JOACABA;1;SE;13/09/2020
JOINVILLE;11;SE;13/09/2020
LAGES;1;SE;13/09/2020
NAVEGANTES;3;SE;13/09/2020
OTACILIO COSTA;1;SE;13/09/2020
PALHOCA;3;SE;13/09/2020
PORTO BELO;1;SE;13/09/2020
RIO DO SUL;1;SE;13/09/2020
RIO NEGRINHO;1;SE;13/09/2020
SAO FRANCISCO DO SUL;1;SE;13/09/2020
SAO JOSE;5;SE;13/09/2020
TAIO;1;SE;13/09/2020
TIJUCAS;2;SE;13/09/2020
TIMBO;1;SE;13/09/2020
TRES BARRAS;1;SE;13/09/2020
XAXIM;1;SE;13/09/2020
ABARE;1;BA;14/09/2020
ALAGOINHAS;8;BA;14/09/2020
AMARGOSA;1;BA;14/09/2020
AMELIA RODRIGUES;1;BA;14/09/2020
AMERICA DOURADA;1;BA;14/09/2020
ANAGE;3;BA;14/09/2020
ANDARAI;1;BA;14/09/2020
ANDORINHA;2;BA;14/09/2020
ARACI;1;BA;14/09/2020
BAIANOPOLIS;2;BA;14/09/2020
BAIXA GRANDE;1;BA;14/09/2020
BARRA DA ESTIVA;2;BA;14/09/2020
BARRA DO CHOCA;2;BA;14/09/2020
BARREIRAS;14;BA;14/09/2020
BARRO PRETO;1;BA;14/09/2020
BELMONTE;1;BA;14/09/2020
BELO CAMPO;2;BA;14/09/2020
BOA VISTA DO TUPIM;1;BA;14/09/2020
BOM JESUS DA LAPA;1;BA;14/09/2020
BONINAL;1;BA;14/09/2020
BRUMADO;2;BA;14/09/2020
BUERAREMA;4;BA;14/09/2020
CAETITE;3;BA;14/09/2020
CAFARNAUM;4;BA;14/09/2020
CAIRU;2;BA;14/09/2020
CAMACARI;14;BA;14/09/2020
CAMPO ALEGRE DE LOURDES;1;BA;14/09/2020
CAMPO FORMOSO;1;BA;14/09/2020
CANARANA;1;BA;14/09/2020
CANDEIAS;8;BA;14/09/2020
CANDIBA;1;BA;14/09/2020
CANSANCAO;3;BA;14/09/2020
CAPIM GROSSO;1;BA;14/09/2020
CARINHANHA;2;BA;14/09/2020
CASA NOVA;6;BA;14/09/2020
CATU;3;BA;14/09/2020
CATURAMA;1;BA;14/09/2020
CICERO DANTAS;1;BA;14/09/2020
CONCEICAO DA FEIRA;2;BA;14/09/2020
CONCEICAO DO ALMEIDA;2;BA;14/09/2020
CONCEICAO DO COITE;4;BA;14/09/2020
CORRENTINA;2;BA;14/09/2020
CRAVOLANDIA;1;BA;14/09/2020
CRUZ DAS ALMAS;4;BA;14/09/2020
CURACA;1;BA;14/09/2020
DIAS D'AVILA;5;BA;14/09/2020
ENTRE RIOS;1;BA;14/09/2020
EUNAPOLIS;4;BA;14/09/2020
FEIRA DE SANTANA;52;BA;14/09/2020
FLORESTA AZUL;1;BA;14/09/2020
GANDU;2;BA;14/09/2020
GOVERNADOR MANGABEIRA;1;BA;14/09/2020
GUANAMBI;4;BA;14/09/2020
GUARATINGA;2;BA;14/09/2020
IBIASSUCE;1;BA;14/09/2020
IBICARAI;1;BA;14/09/2020
IBICOARA;2;BA;14/09/2020
IBICUI;1;BA;14/09/2020
IBIRAPUA;1;BA;14/09/2020
ILHEUS;10;BA;14/09/2020
IPECAETA;1;BA;14/09/2020
IPIAU;2;BA;14/09/2020
IPIRA;2;BA;14/09/2020
IRECE;7;BA;14/09/2020
ITABELA;1;BA;14/09/2020
ITABERABA;7;BA;14/09/2020
ITABUNA;18;BA;14/09/2020
ITACARE;1;BA;14/09/2020
ITAGIBA;2;BA;14/09/2020
ITAJUIPE;1;BA;14/09/2020
ITAMARAJU;9;BA;14/09/2020
ITAMBE;2;BA;14/09/2020
ITAPARICA;1;BA;14/09/2020
ITAPETINGA;2;BA;14/09/2020
ITARANTIM;1;BA;14/09/2020
ITATIM;1;BA;14/09/2020
ITORORO;1;BA;14/09/2020
ITUBERA;1;BA;14/09/2020
IUIU;1;BA;14/09/2020
JACOBINA;5;BA;14/09/2020
JAGUAQUARA;2;BA;14/09/2020
JANDAIRA;1;BA;14/09/2020
JEQUIE;10;BA;14/09/2020
JEREMOABO;1;BA;14/09/2020
JOAO DOURADO;1;BA;14/09/2020
JUAZEIRO;22;BA;14/09/2020
JUSSARI;1;BA;14/09/2020
LAJE;1;BA;14/09/2020
LAMARAO;1;BA;14/09/2020
LAURO DE FREITAS;20;BA;14/09/2020
LIVRAMENTO DE NOSSA SENHORA;1;BA;14/09/2020
LUIS EDUARDO MAGALHAES;15;BA;14/09/2020
MAIQUINIQUE;1;BA;14/09/2020
MARACAS;2;BA;14/09/2020
MATA DE SAO JOAO;2;BA;14/09/2020
MEDEIROS NETO;2;BA;14/09/2020
MIGUEL CALMON;1;BA;14/09/2020
MONTE SANTO;1;BA;14/09/2020
MORTUGABA;1;BA;14/09/2020
MUCUGE;2;BA;14/09/2020
MUCURI;3;BA;14/09/2020
MURITIBA;2;BA;14/09/2020
NORDESTINA;2;BA;14/09/2020
NOVA VICOSA;1;BA;14/09/2020
NOVO HORIZONTE;1;BA;14/09/2020
OLINDINA;1;BA;14/09/2020
OURICANGAS;1;BA;14/09/2020
OUROLANDIA;1;BA;14/09/2020
PARAMIRIM;1;BA;14/09/2020
PARIPIRANGA;2;BA;14/09/2020
PAULO AFONSO;2;BA;14/09/2020
PE DE SERRA;3;BA;14/09/2020
PIRITIBA;2;BA;14/09/2020
PLANALTO;1;BA;14/09/2020
POCOES;1;BA;14/09/2020
POJUCA;4;BA;14/09/2020
PORTO SEGURO;14;BA;14/09/2020
POTIRAGUA;1;BA;14/09/2020
PRADO;1;BA;14/09/2020
PRESIDENTE TANCREDO NEVES;1;BA;14/09/2020
QUEIMADAS;2;BA;14/09/2020
RAFAEL JAMBEIRO;1;BA;14/09/2020
REMANSO;1;BA;14/09/2020
RIACHAO DO JACUIPE;2;BA;14/09/2020
RIBEIRA DO POMBAL;1;BA;14/09/2020
RIO DE CONTAS;1;BA;14/09/2020
RIO REAL;1;BA;14/09/2020
RUY BARBOSA;1;BA;14/09/2020
SALINAS DA MARGARIDA;1;BA;14/09/2020
SALVADOR;230;BA;14/09/2020
SANTA CRUZ CABRALIA;1;BA;14/09/2020
SANTA MARIA DA VITORIA;1;BA;14/09/2020
SANTA RITA DE CASSIA;1;BA;14/09/2020
SANTALUZ;1;BA;14/09/2020
SANTANA;2;BA;14/09/2020
SANTANOPOLIS;1;BA;14/09/2020
SANTO AMARO;4;BA;14/09/2020
SANTO ANTONIO DE JESUS;7;BA;14/09/2020
SANTO ESTEVAO;1;BA;14/09/2020
SAO DOMINGOS;1;BA;14/09/2020
SAO FELIPE;1;BA;14/09/2020
SAO FRANCISCO DO CONDE;6;BA;14/09/2020
SAO GONCALO DOS CAMPOS;4;BA;14/09/2020
SAO SEBASTIAO DO PASSE;2;BA;14/09/2020
SATIRO DIAS;2;BA;14/09/2020
SEABRA;2;BA;14/09/2020
SENHOR DO BONFIM;4;BA;14/09/2020
SERRA DO RAMALHO;4;BA;14/09/2020
SERRA PRETA;1;BA;14/09/2020
SERRINHA;3;BA;14/09/2020
SIMOES FILHO;6;BA;14/09/2020
TAPEROA;1;BA;14/09/2020
TEIXEIRA DE FREITAS;8;BA;14/09/2020
TEODORO SAMPAIO;1;BA;14/09/2020
TEOFILANDIA;1;BA;14/09/2020
TREMEDAL;1;BA;14/09/2020
TUCANO;7;BA;14/09/2020
UIBAI;1;BA;14/09/2020
UTINGA;1;BA;14/09/2020
VALENCA;5;BA;14/09/2020
VALENTE;2;BA;14/09/2020
VITORIA DA CONQUISTA;27;BA;14/09/2020
WANDERLEY;1;BA;14/09/2020
XIQUE-XIQUE;2;BA;14/09/2020
ARACAJU;69;SE;14/09/2020
AREIA BRANCA;1;SE;14/09/2020
BARRA DOS COQUEIROS;1;SE;14/09/2020
BOQUIM;1;SE;14/09/2020
BREJO GRANDE;2;SE;14/09/2020
CAMPO DO BRITO;2;SE;14/09/2020
CANHOBA;1;SE;14/09/2020
CANINDE DE SAO FRANCISCO;1;SE;14/09/2020
CRISTINAPOLIS;2;SE;14/09/2020
ESTANCIA;4;SE;14/09/2020
INDIAROBA;2;SE;14/09/2020
ITABAIANA;5;SE;14/09/2020
ITABAIANINHA;5;SE;14/09/2020
JAPARATUBA;1;SE;14/09/2020
JAPOATA;1;SE;14/09/2020
LAGARTO;8;SE;14/09/2020
MALHADA DOS BOIS;1;SE;14/09/2020
MALHADOR;1;SE;14/09/2020
MARUIM;1;SE;14/09/2020
MOITA BONITA;1;SE;14/09/2020
NEOPOLIS;1;SE;14/09/2020
NOSSA SENHORA APARECIDA;1;SE;14/09/2020
NOSSA SENHORA DA GLORIA;1;SE;14/09/2020
NOSSA SENHORA DAS DORES;3;SE;14/09/2020
NOSSA SENHORA DO SOCORRO;8;SE;14/09/2020
POCO VERDE;1;SE;14/09/2020
PROPRIA;1;SE;14/09/2020
ROSARIO DO CATETE;1;SE;14/09/2020
SALGADO;2;SE;14/09/2020
SANTA LUZIA DO ITANHY;1;SE;14/09/2020
SANTA ROSA DE LIMA;1;SE;14/09/2020
SANTO AMARO DAS BROTAS;1;SE;14/09/2020
SAO CRISTOVAO;5;SE;14/09/2020
SIMAO DIAS;6;SE;14/09/2020
SIRIRI;1;SE;14/09/2020
TOBIAS BARRETO;1;SE;14/09/2020
TOMAR DO GERU;1;SE;14/09/2020
ABAIRA;1;BA;15/09/2020
ALAGOINHAS;15;BA;15/09/2020
ALCOBACA;2;BA;15/09/2020
ALMADINA;2;BA;15/09/2020
AMARGOSA;2;BA;15/09/2020
ANAGE;1;BA;15/09/2020
ANGUERA;2;BA;15/09/2020
APUAREMA;1;BA;15/09/2020
ARACAS;3;BA;15/09/2020
BARRA DO MENDES;1;BA;15/09/2020
BARREIRAS;16;BA;15/09/2020
BELMONTE;1;BA;15/09/2020
BOM JESUS DA LAPA;1;BA;15/09/2020
BONITO;1;BA;15/09/2020
BREJOES;3;BA;15/09/2020
BRUMADO;3;BA;15/09/2020
BUERAREMA;2;BA;15/09/2020
CACHOEIRA;2;BA;15/09/2020
CAETITE;2;BA;15/09/2020
CAFARNAUM;2;BA;15/09/2020
CAMACARI;18;BA;15/09/2020
CAMPO ALEGRE DE LOURDES;2;BA;15/09/2020
CAMPO FORMOSO;2;BA;15/09/2020
CANARANA;1;BA;15/09/2020
CANAVIEIRAS;3;BA;15/09/2020
CANDEIAS;6;BA;15/09/2020
CAPELA DO ALTO ALEGRE;1;BA;15/09/2020
CAPIM GROSSO;1;BA;15/09/2020
CARAVELAS;1;BA;15/09/2020
CARDEAL DA SILVA;1;BA;15/09/2020
CASA NOVA;2;BA;15/09/2020
CASTRO ALVES;1;BA;15/09/2020
CATU;4;BA;15/09/2020
CENTRAL;1;BA;15/09/2020
COCOS;1;BA;15/09/2020
CONCEICAO DO JACUIPE;1;BA;15/09/2020
CONDEUBA;1;BA;15/09/2020
CORONEL JOAO SA;1;BA;15/09/2020
CORRENTINA;2;BA;15/09/2020
CRUZ DAS ALMAS;4;BA;15/09/2020
CURACA;2;BA;15/09/2020
DIAS D'AVILA;1;BA;15/09/2020
ENCRUZILHADA;1;BA;15/09/2020
ENTRE RIOS;2;BA;15/09/2020
EUNAPOLIS;6;BA;15/09/2020
FATIMA;3;BA;15/09/2020
FEIRA DE SANTANA;46;BA;15/09/2020
FILADELFIA;1;BA;15/09/2020
GANDU;1;BA;15/09/2020
GOVERNADOR MANGABEIRA;1;BA;15/09/2020
GUANAMBI;3;BA;15/09/2020
IACU;3;BA;15/09/2020
IBICOARA;1;BA;15/09/2020
IBIRAPUA;1;BA;15/09/2020
IBIRATAIA;1;BA;15/09/2020
IBOTIRAMA;3;BA;15/09/2020
IGUAI;1;BA;15/09/2020
ILHEUS;11;BA;15/09/2020
IPIAU;4;BA;15/09/2020
IPIRA;1;BA;15/09/2020
IRARA;2;BA;15/09/2020
IRECE;7;BA;15/09/2020
ITABERABA;7;BA;15/09/2020
ITABUNA;16;BA;15/09/2020
ITAMARAJU;2;BA;15/09/2020
ITAMARI;1;BA;15/09/2020
ITAMBE;2;BA;15/09/2020
ITANHEM;1;BA;15/09/2020
ITAPARICA;1;BA;15/09/2020
ITAPETINGA;9;BA;15/09/2020
ITATIM;1;BA;15/09/2020
ITUACU;2;BA;15/09/2020
JACOBINA;4;BA;15/09/2020
JAGUAQUARA;4;BA;15/09/2020
JAGUARARI;1;BA;15/09/2020
JAGUARIPE;1;BA;15/09/2020
JEQUIE;8;BA;15/09/2020
JOAO DOURADO;2;BA;15/09/2020
JUAZEIRO;13;BA;15/09/2020
LAJE;1;BA;15/09/2020
LAJEDAO;1;BA;15/09/2020
LAURO DE FREITAS;18;BA;15/09/2020
LENCOIS;1;BA;15/09/2020
LICINIO DE ALMEIDA;1;BA;15/09/2020
LIVRAMENTO DE NOSSA SENHORA;1;BA;15/09/2020
LUIS EDUARDO MAGALHAES;10;BA;15/09/2020
MACAUBAS;1;BA;15/09/2020
MADRE DE DEUS;1;BA;15/09/2020
MAETINGA;1;BA;15/09/2020
MANSIDAO;1;BA;15/09/2020
MARAU;1;BA;15/09/2020
MATA DE SAO JOAO;4;BA;15/09/2020
MIGUEL CALMON;1;BA;15/09/2020
MIRANGABA;1;BA;15/09/2020
MONTE SANTO;1;BA;15/09/2020
MUCURI;1;BA;15/09/2020
NAZARE;1;BA;15/09/2020
NOVA SOURE;1;BA;15/09/2020
NOVA VICOSA;1;BA;15/09/2020
NOVO HORIZONTE;1;BA;15/09/2020
OLINDINA;4;BA;15/09/2020
PARATINGA;1;BA;15/09/2020
PAULO AFONSO;11;BA;15/09/2020
PILAO ARCADO;2;BA;15/09/2020
PINDOBACU;2;BA;15/09/2020
PINTADAS;1;BA;15/09/2020
PIRIPA;1;BA;15/09/2020
PIRITIBA;2;BA;15/09/2020
PLANALTO;1;BA;15/09/2020
POCOES;1;BA;15/09/2020
POJUCA;2;BA;15/09/2020
PORTO SEGURO;13;BA;15/09/2020
PRADO;1;BA;15/09/2020
PRESIDENTE DUTRA;1;BA;15/09/2020
QUEIMADAS;1;BA;15/09/2020
QUIXABEIRA;1;BA;15/09/2020
REMANSO;5;BA;15/09/2020
RETIROLANDIA;1;BA;15/09/2020
RIACHAO DO JACUIPE;2;BA;15/09/2020
RIBEIRA DO POMBAL;2;BA;15/09/2020
RIBEIRAO DO LARGO;1;BA;15/09/2020
RIO DE CONTAS;1;BA;15/09/2020
RIO REAL;3;BA;15/09/2020
RODELAS;1;BA;15/09/2020
SALINAS DA MARGARIDA;1;BA;15/09/2020
SALVADOR;205;BA;15/09/2020
SANTA BARBARA;1;BA;15/09/2020
SANTA BRIGIDA;2;BA;15/09/2020
SANTA CRUZ CABRALIA;1;BA;15/09/2020
SANTA INES;1;BA;15/09/2020
SANTA LUZIA;1;BA;15/09/2020
SANTA RITA DE CASSIA;4;BA;15/09/2020
SANTALUZ;1;BA;15/09/2020
SANTO AMARO;2;BA;15/09/2020
SANTO ANTONIO DE JESUS;10;BA;15/09/2020
SAO DESIDERIO;1;BA;15/09/2020
SAO FELIX;1;BA;15/09/2020
SAO FELIX DO CORIBE;1;BA;15/09/2020
SAO FRANCISCO DO CONDE;2;BA;15/09/2020
SAO GONCALO DOS CAMPOS;1;BA;15/09/2020
SAO SEBASTIAO DO PASSE;3;BA;15/09/2020
SEABRA;2;BA;15/09/2020
SENHOR DO BONFIM;7;BA;15/09/2020
SENTO SE;3;BA;15/09/2020
SERRA DOURADA;2;BA;15/09/2020
SERRA PRETA;1;BA;15/09/2020
SERRINHA;11;BA;15/09/2020
SIMOES FILHO;7;BA;15/09/2020
SOBRADINHO;1;BA;15/09/2020
TEIXEIRA DE FREITAS;12;BA;15/09/2020
TEOFILANDIA;3;BA;15/09/2020
TUCANO;2;BA;15/09/2020
UBAIRA;1;BA;15/09/2020
UBAITABA;1;BA;15/09/2020
UBATA;2;BA;15/09/2020
UMBURANAS;1;BA;15/09/2020
UNA;2;BA;15/09/2020
URANDI;1;BA;15/09/2020
URUCUCA;1;BA;15/09/2020
UTINGA;1;BA;15/09/2020
VALENCA;3;BA;15/09/2020
VARZEA DO POCO;1;BA;15/09/2020
VERA CRUZ;1;BA;15/09/2020
VITORIA DA CONQUISTA;26;BA;15/09/2020
XIQUE-XIQUE;2;BA;15/09/2020
ARACAJU;50;SE;15/09/2020
AREIA BRANCA;2;SE;15/09/2020
BARRA DOS COQUEIROS;4;SE;15/09/2020
BOQUIM;2;SE;15/09/2020
CANINDE DE SAO FRANCISCO;4;SE;15/09/2020
CAPELA;4;SE;15/09/2020
CARIRA;1;SE;15/09/2020
CARMOPOLIS;2;SE;15/09/2020
ESTANCIA;7;SE;15/09/2020
FREI PAULO;1;SE;15/09/2020
GARARU;2;SE;15/09/2020
ILHA DAS FLORES;2;SE;15/09/2020
ITABAIANA;6;SE;15/09/2020
JAPOATA;1;SE;15/09/2020
LAGARTO;11;SE;15/09/2020
LARANJEIRAS;2;SE;15/09/2020
MONTE ALEGRE DE SERGIPE;1;SE;15/09/2020
MURIBECA;1;SE;15/09/2020
NEOPOLIS;1;SE;15/09/2020
NOSSA SENHORA DO SOCORRO;5;SE;15/09/2020
POCO REDONDO;1;SE;15/09/2020
PROPRIA;1;SE;15/09/2020
RIBEIROPOLIS;1;SE;15/09/2020
SAO CRISTOVAO;4;SE;15/09/2020
SIMAO DIAS;1;SE;15/09/2020
TOBIAS BARRETO;4;SE;15/09/2020
TOMAR DO GERU;1;SE;15/09/2020
UMBAUBA;1;SE;15/09/2020
ABARE;2;BA;16/09/2020
ALAGOINHAS;15;BA;16/09/2020
ALCOBACA;1;BA;16/09/2020
AMARGOSA;1;BA;16/09/2020
AMERICA DOURADA;1;BA;16/09/2020
ANDARAI;1;BA;16/09/2020
ANTONIO CARDOSO;2;BA;16/09/2020
APORA;1;BA;16/09/2020
ARACATU;1;BA;16/09/2020
ARACI;2;BA;16/09/2020
AURELINO LEAL;1;BA;16/09/2020
BAIANOPOLIS;1;BA;16/09/2020
BANZAE;1;BA;16/09/2020
BARRA;1;BA;16/09/2020
BARRA DO CHOCA;3;BA;16/09/2020
BARRA DO ROCHA;1;BA;16/09/2020
BARREIRAS;10;BA;16/09/2020
BARRO PRETO;1;BA;16/09/2020
BARROCAS;1;BA;16/09/2020
BELMONTE;1;BA;16/09/2020
BIRITINGA;2;BA;16/09/2020
BOM JESUS DA LAPA;3;BA;16/09/2020
BONINAL;2;BA;16/09/2020
BRUMADO;3;BA;16/09/2020
CACULE;2;BA;16/09/2020
CALDEIRAO GRANDE;1;BA;16/09/2020
CAMACAN;1;BA;16/09/2020
CAMACARI;17;BA;16/09/2020
CAMPO ALEGRE DE LOURDES;2;BA;16/09/2020
CAMPO FORMOSO;2;BA;16/09/2020
CANAVIEIRAS;4;BA;16/09/2020
CANDEIAS;7;BA;16/09/2020
CANDIBA;2;BA;16/09/2020
CANDIDO SALES;3;BA;16/09/2020
CANUDOS;1;BA;16/09/2020
CAPIM GROSSO;3;BA;16/09/2020
CASA NOVA;1;BA;16/09/2020
CATU;3;BA;16/09/2020
CHORROCHO;1;BA;16/09/2020
CICERO DANTAS;4;BA;16/09/2020
COARACI;1;BA;16/09/2020
COCOS;1;BA;16/09/2020
CONCEICAO DA FEIRA;1;BA;16/09/2020
CONCEICAO DO ALMEIDA;2;BA;16/09/2020
CONCEICAO DO COITE;5;BA;16/09/2020
CONCEICAO DO JACUIPE;3;BA;16/09/2020
CONDE;2;BA;16/09/2020
CONDEUBA;1;BA;16/09/2020
CORONEL JOAO SA;1;BA;16/09/2020
COTEGIPE;1;BA;16/09/2020
CRISTOPOLIS;1;BA;16/09/2020
CRUZ DAS ALMAS;5;BA;16/09/2020
DIAS D'AVILA;5;BA;16/09/2020
DOM BASILIO;2;BA;16/09/2020
ENCRUZILHADA;3;BA;16/09/2020
ENTRE RIOS;4;BA;16/09/2020
ESPLANADA;1;BA;16/09/2020
EUNAPOLIS;9;BA;16/09/2020
FEIRA DA MATA;1;BA;16/09/2020
FEIRA DE SANTANA;59;BA;16/09/2020
FILADELFIA;1;BA;16/09/2020
GANDU;1;BA;16/09/2020
GENTIO DO OURO;1;BA;16/09/2020
GLORIA;1;BA;16/09/2020
GOVERNADOR MANGABEIRA;1;BA;16/09/2020
GUANAMBI;1;BA;16/09/2020
IACU;2;BA;16/09/2020
IBICOARA;1;BA;16/09/2020
IBIPEBA;1;BA;16/09/2020
IBIRAPUA;1;BA;16/09/2020
IBIRATAIA;1;BA;16/09/2020
IBOTIRAMA;1;BA;16/09/2020
IGRAPIUNA;1;BA;16/09/2020
IGUAI;1;BA;16/09/2020
ILHEUS;14;BA;16/09/2020
IPIAU;4;BA;16/09/2020
IPIRA;1;BA;16/09/2020
IRARA;2;BA;16/09/2020
IRECE;5;BA;16/09/2020
ITABERABA;2;BA;16/09/2020
ITABUNA;13;BA;16/09/2020
ITACARE;1;BA;16/09/2020
ITAGI;1;BA;16/09/2020
ITAGUACU DA BAHIA;1;BA;16/09/2020
ITAJUIPE;1;BA;16/09/2020
ITAMARAJU;7;BA;16/09/2020
ITANAGRA;1;BA;16/09/2020
ITAPETINGA;6;BA;16/09/2020
ITIRUCU;1;BA;16/09/2020
ITIUBA;1;BA;16/09/2020
ITORORO;1;BA;16/09/2020
JACOBINA;8;BA;16/09/2020
JAGUAQUARA;2;BA;16/09/2020
JAGUARARI;2;BA;16/09/2020
JEQUIE;10;BA;16/09/2020
JEREMOABO;1;BA;16/09/2020
JUAZEIRO;18;BA;16/09/2020
JUSSARA;1;BA;16/09/2020
JUSSARI;1;BA;16/09/2020
LAURO DE FREITAS;20;BA;16/09/2020
LENCOIS;1;BA;16/09/2020
LICINIO DE ALMEIDA;1;BA;16/09/2020
LIVRAMENTO DE NOSSA SENHORA;4;BA;16/09/2020
LUIS EDUARDO MAGALHAES;5;BA;16/09/2020
MACAJUBA;1;BA;16/09/2020
MACARANI;1;BA;16/09/2020
MACAUBAS;1;BA;16/09/2020
MADRE DE DEUS;2;BA;16/09/2020
MAETINGA;1;BA;16/09/2020
MANOEL VITORINO;1;BA;16/09/2020
MARACAS;1;BA;16/09/2020
MATA DE SAO JOAO;1;BA;16/09/2020
MEDEIROS NETO;1;BA;16/09/2020
MIGUEL CALMON;1;BA;16/09/2020
MONTE SANTO;3;BA;16/09/2020
MORPARA;1;BA;16/09/2020
MORRO DO CHAPEU;1;BA;16/09/2020
MORTUGABA;1;BA;16/09/2020
MUCUGE;1;BA;16/09/2020
MUTUIPE;3;BA;16/09/2020
NORDESTINA;2;BA;16/09/2020
NOVA SOURE;1;BA;16/09/2020
NOVA VICOSA;3;BA;16/09/2020
OUROLANDIA;1;BA;16/09/2020
PALMAS DE MONTE ALTO;1;BA;16/09/2020
PALMEIRAS;2;BA;16/09/2020
PARATINGA;1;BA;16/09/2020
PARIPIRANGA;2;BA;16/09/2020
PAULO AFONSO;14;BA;16/09/2020
PE DE SERRA;2;BA;16/09/2020
PILAO ARCADO;5;BA;16/09/2020
PIRITIBA;3;BA;16/09/2020
PLANALTINO;1;BA;16/09/2020
POCOES;1;BA;16/09/2020
POJUCA;1;BA;16/09/2020
PORTO SEGURO;13;BA;16/09/2020
PRADO;2;BA;16/09/2020
PRESIDENTE DUTRA;2;BA;16/09/2020
PRESIDENTE TANCREDO NEVES;1;BA;16/09/2020
QUEIMADAS;1;BA;16/09/2020
REMANSO;2;BA;16/09/2020
RETIROLANDIA;2;BA;16/09/2020
RIACHAO DO JACUIPE;2;BA;16/09/2020
RIBEIRA DO POMBAL;5;BA;16/09/2020
RIO REAL;2;BA;16/09/2020
SALINAS DA MARGARIDA;1;BA;16/09/2020
SALVADOR;247;BA;16/09/2020
SANTA MARIA DA VITORIA;1;BA;16/09/2020
SANTALUZ;1;BA;16/09/2020
SANTO AMARO;3;BA;16/09/2020
